5603,149 Bush Pl,pending,172913,2,3,2798,33.3808713609,-112.2016582961
5604,122 Turk Rd,active,271326,4,1,3031,33.4073784123,-112.2768779942
5605,133 Post Blvd,sold,112181,2,3,3784,33.4793493745,-112.3034805279
5606,709 2nd Wl,active,134952,3,1,1608,33.5550677372,-112.0348236499
5607,299 California Pl,sold,172494,5,3,3129,33.4520045582,-112.0759655128
5608,524 2nd Cir,active,169700,5,1,1323,33.3619249339,-112.2387928003
5609,240 Page Vis,active,275353,2,2,2818,33.562676588,-112.2118860084
5610,34 Euclid Wl,active,256564,2,1,1253,33.5544675519,-111.9239201097
5611,749 Post Rd,pending,226729,2,1,2040,33.5061669153,-112.1534626398
5612,412 5th Wl,pending,156180,5,3,2041,33.3785390656,-112.1407283695
5613,210 Wall Pl,sold,119513,4,1,1194,33.3834232474,-112.1465506294
5614,318 Geary Blvd,pending,178028,4,3,3373,33.4861571208,-111.8927632868
5615,292 Wall Rd,active,196228,2,3,3608,33.3860913423,-112.0785698868
5616,563 Mission St,sold,214808,4,2,2851,33.5007663308,-112.124510794
5617,344 Geary Blvd,sold,278912,3,2,1648,33.4960478997,-112.1803751085
5618,764 3rd Trl,sold,106200,3,1,1099,33.5366109063,-112.1988684337
5619,313 1st Vis,active,188183,2,3,2699,33.4246129673,-112.2291450615
5620,489 Texas Vis,sold,142286,5,2,3628,33.5735903992,-112.1999383514
5621,215 Mission Dv,pending,241309,5,3,3252,33.5442625252,-111.9543914571
5622,107 California Wl,active,116301,5,1,2692,33.4008234084,-112.2357414511
5623,593 Turk Blvd,sold,222783,3,2,1920,33.3610308165,-112.2043155044
5624,149 Franklin Rd,active,248059,4,1,3291,33.4923132212,-112.0768423974
5625,710 3rd Trl,active,115846,3,1,1268,33.5331457505,-111.9500675434
5626,704 Post Ave,pending,283238,5,3,3838,33.5032866144,-111.9573361334
5627,451 Wall Blvd,active,135448,2,2,2508,33.4829400082,-112.0318223442
5628,532 Mission Blvd,pending,172812,3,3,2705,33.5239398547,-111.9656861725
5629,767 Geary St,active,116190,2,1,2674,33.5358458404,-112.199859631
5630,403 Texas Vis,pending,262678,4,1,1610,33.4695639956,-112.3289616754
5631,460 Pine Blvd,sold,122620,5,2,2620,33.547397576,-111.9650192557
5632,140 Mission Trl,active,261911,4,1,3008,33.5137333171,-112.2806750916
5633,16 9th Trl,pending,275539,2,2,3859,33.3609524961,-111.9064274959
5634,613 Franklin Pl,active,137388,5,2,3502,33.3744425934,-112.0253471148
5635,79 Franklin Wl,sold,173331,5,3,1372,33.5934081257,-112.0347131133
5636,150 Walnut Blvd,sold,205116,3,3,1899,33.3757937295,-112.198468758
5637,210 7th Way,sold,296736,4,3,2219,33.3788839029,-111.9060500603
5638,184 Mission Wl,sold,200070,4,3,3469,33.413866677,-112.229452586
5639,415 5th Vis,active,180708,3,1,2141,33.4104320271,-112.3361419297
5640,422 Indiana Way,sold,232322,3,2,2011,33.5575583044,-112.2020988399
5641,680 Texas Dv,pending,132521,3,1,3702,33.5168780279,-111.9377521601
5642,627 Bush Wl,pending,140367,4,3,1708,33.5840092393,-111.961143714
5643,703 4th Ave,pending,113506,3,3,3884,33.4745951183,-111.974917241
5644,121 Mission Rd,active,257568,4,1,2190,33.563449093,-112.3181314517
5645,789 Euclid Way,sold,283254,5,1,1260,33.5663815504,-111.9387927156
5646,489 5th Ave,active,237295,5,3,3574,33.5694567888,-111.9256040527
5647,787 4th Way,pending,139160,3,3,1236,33.438460676,-111.9441052762
5648,229 8th St,pending,211320,3,1,3965,33.5775081673,-112.1038085763
5649,373 Mission Vis,sold,169501,2,1,2319,33.4044388086,-112.2968663335
5650,666 Euclid Wl,sold,147805,3,3,1098,33.528188473,-112.0089525262
5651,791 Franklin St,sold,259781,2,3,3392,33.4008690742,-111.9007062752
5652,561 4th Blvd,active,203401,3,1,3879,33.539592794,-112.1120789977
5653,556 Mission Way,sold,249804,5,2,1841,33.5266763051,-111.8987210659
5654,540 Sutter Vis,sold,114548,2,3,1179,33.4643216604,-112.0392697142
5655,407 Walnut Pl,active,239794,5,1,2456,33.5914426857,-112.2550476181
5656,171 Pine Cir,active,104813,4,3,1099,33.4486027118,-112.2773651795
5657,507 Turk Wl,pending,207288,5,2,2815,33.4625997947,-111.9570990622
5658,123 1st Trl,active,225816,2,1,3067,33.5547754718,-112.1162728339
5659,105 8th Rd,pending,222334,2,2,2361,33.4140639908,-112.2635574554
5660,222 3rd Way,active,203715,2,2,2448,33.3817842978,-112.2281761107
5661,596 Page Cir,pending,190809,4,2,3472,33.5579550437,-112.0422811577
5662,740 6th St,pending,167249,2,2,2690,33.3791254682,-112.1788327666
5663,753 Euclid Trl,pending,269649,5,3,2590,33.5461413604,-111.9740703058
5664,86 California Pl,active,234055,3,3,2772,33.4287939774,-111.9762682867
5665,290 Turk St,sold,124139,4,3,2986,33.3858564177,-112.0905137242
5666,251 Mission Cir,pending,157345,3,2,1424,33.5852707303,-112.12739396
5667,438 Franklin Rd,pending,283753,5,3,2507,33.4763446732,-112.1803433225
5668,111 Franklin Trl,sold,246298,3,2,2138,33.4738691901,-112.2111984848
5669,446 Texas Blvd,pending,105687,3,1,3271,33.5031934791,-112.0918505015
5670,310 Geary Rd,pending,155724,2,1,3216,33.539957924,-112.1755969573
5671,260 Euclid Cir,pending,219521,5,3,1871,33.5014986081,-112.3123260018
5672,320 1st Cir,sold,174710,2,1,2969,33.4176198792,-112.2231296313
5673,378 Franklin Pl,pending,186343,5,2,1483,33.4810031915,-112.0867876315
5674,587 Bush Ave,sold,224156,5,1,1957,33.4274314202,-111.9907144729
5675,178 Geary Blvd,active,195155,5,3,3078,33.5324105927,-112.0563522809
5676,533 Euclid Trl,pending,298871,3,3,3095,33.5356377069,-112.3484358675
5677,344 Euclid St,pending,203763,4,2,3032,33.504689661,-112.0289055765
5678,712 Wall Pl,sold,281410,3,2,1152,33.5077394532,-112.3256039898
5679,464 Geary Way,sold,233345,2,3,3886,33.5371869976,-112.0035933908
5680,453 2nd Blvd,sold,171803,2,3,1089,33.458478291,-112.3368157225
5681,186 9th Trl,pending,260298,5,3,2410,33.3999419514,-112.1372208663
5682,163 7th St,active,182867,2,3,3576,33.3674479472,-112.2591517361
5683,205 Indiana Way,pending,140062,5,1,3780,33.5690431525,-111.9040134432
5684,213 Bush Dv,pending,217182,2,1,1557,33.5524657672,-112.1882811854
5685,21 6th Ave,sold,258159,5,3,2492,33.3759593231,-112.0137854174
5686,354 Texas Way,sold,160809,4,1,3286,33.5133301698,-111.9526836058
5687,623 2nd Way,pending,239164,3,2,2365,33.4613957369,-112.0650694438
5688,207 Post Vis,active,270686,2,1,1600,33.3764981672,-112.2568797128
5689,59 7th Rd,pending,229925,2,2,3265,33.5332668715,-112.1159733397
5690,166 6th Ave,sold,298475,2,1,3466,33.5475601597,-112.3069663767
5691,21 Pine Vis,pending,176363,3,1,2824,33.5627521074,-112.0760653561
5692,569 Franklin Cir,pending,253191,4,3,3648,33.458323409,-112.1599942503
5693,214 5th Pl,pending,173719,3,3,1699,33.449804377,-111.9786221898
5694,313 5th Pl,active,191574,3,1,3957,33.3937034999,-112.1943698441
5695,380 Wall St,active,118778,5,3,3894,33.4976654849,-112.2803047845
5696,270 4th Cir,sold,289666,2,3,2446,33.3772257193,-112.0317735588
5697,112 6th Trl,active,260680,4,2,2984,33.4661856224,-112.0785070177
5698,695 Texas Blvd,sold,289777,5,2,1846,33.5110550258,-112.2699649742
5699,490 4th Pl,active,113902,3,1,2230,33.4320206008,-112.1342980835
5700,374 5th Rd,active,170079,3,1,3223,33.3650407847,-112.1238723445
5701,427 5th Cir,active,259983,4,2,2172,33.5516293608,-112.2539344385
5702,529 6th Wl,active,150422,4,1,2610,33.3853392769,-111.9403051973
5703,540 Bush Ave,sold,269208,3,2,3382,33.4680842811,-112.0059981408
5704,314 Euclid Vis,pending,163401,2,1,1593,33.5103156991,-111.933499558
5705,311 Wall Trl,pending,237636,5,2,1835,33.5822866754,-112.1998689504
5706,518 3rd Vis,active,244648,3,2,1964,33.440426423,-112.0920539067
5707,499 1st Blvd,active,292963,4,1,3903,33.4533471044,-112.1289373766
5708,173 3rd Trl,pending,256795,4,2,3534,33.5750564682,-112.3431829832
5709,586 3rd Blvd,pending,250680,2,2,1967,33.5328816092,-112.2879917957
5710,744 2nd Pl,active,293010,5,2,2804,33.4977124254,-112.0561821391
5711,194 2nd Trl,pending,138952,2,3,2525,33.5053551316,-112.0844787406
5712,664 8th Way,active,228478,2,1,1128,33.5626721403,-111.9688649535
5713,470 Post Cir,pending,196430,3,1,1860,33.4535253417,-111.9438053942
5714,428 Franklin Rd,pending,108969,5,2,3674,33.4772080532,-112.0760842233
5715,273 Post Vis,sold,184077,2,2,3409,33.5318838139,-111.9780710374
5716,345 8th Cir,active,150917,4,2,1576,33.4933515171,-112.1527225097
5717,270 Indiana St,active,161338,3,3,2956,33.4892489453,-112.2283658633
5718,51 Euclid Way,active,150953,2,1,2481,33.3675351687,-112.1231723242
5719,35 Turk Rd,sold,288970,4,3,1752,33.4763453857,-111.9025678003
5720,781 6th St,active,272871,3,3,2981,33.4931945654,-112.1359275323
5721,523 Franklin Vis,pending,189135,4,3,1702,33.4338580492,-112.1161558549
5722,678 Sutter Rd,active,103737,4,3,3561,33.575329952,-112.2795849037
5723,42 Indiana Dv,sold,103401,2,1,3905,33.4395176528,-112.2401966105
5724,157 4th Cir,active,253657,5,3,1299,33.4762541491,-111.9252012429
5725,603 3rd Wl,active,150898,2,1,2643,33.4171613794,-112.0426776197
5726,345 1st Vis,pending,174628,3,3,3707,33.5148009537,-112.2533932057
5727,329 Indiana Blvd,sold,284532,3,2,3645,33.5003650926,-112.2674348252
5728,242 Bush Ave,pending,183783,4,2,3953,33.4183823782,-112.3511159615
5729,102 Texas St,sold,246628,4,1,1003,33.3743263173,-112.2202303758
5730,514 6th Vis,sold,188668,4,3,3994,33.5234898726,-111.9068537854
5731,754 Euclid Trl,pending,133523,4,2,3655,33.5420938166,-111.974562691
5732,550 California Wl,pending,222210,4,2,1008,33.4349929127,-111.8964951019
5733,554 Sutter Vis,sold,188496,4,3,3825,33.4986356081,-111.9405409917
5734,13 8th Cir,sold,252660,5,2,2400,33.5545897383,-112.3362789656
5735,380 Texas Blvd,sold,268335,2,2,3367,33.4311139082,-112.0769265906
5736,307 1st St,pending,227850,3,3,1518,33.4127936269,-111.886745538
5737,321 Wall Wl,active,287417,2,2,1919,33.4149493964,-112.0383133942
5738,508 3rd Ave,sold,226333,4,3,1519,33.5474771156,-111.9607974734
5739,659 Turk Ave,sold,287366,2,1,3884,33.4250322737,-112.2231705598
5740,187 1st Rd,pending,122416,2,3,2119,33.4431018594,-111.9317357451
5741,17 Blake Rd,pending,156935,5,1,1754,33.4471974309,-112.2554419558
5742,761 Wall Rd,pending,175533,2,2,1624,33.4290176056,-112.098390488
5743,700 Post Pl,pending,122065,3,3,3311,33.4084970561,-112.0588508167
5744,654 Walnut Wl,active,273210,3,3,1841,33.4450580294,-111.9510585777
5745,88 6th Pl,pending,180724,3,1,1779,33.5118790639,-112.3316105896
5746,609 8th Trl,sold,167470,2,3,1418,33.5175664072,-111.8961127398
5747,587 Pine Cir,active,108148,2,1,3233,33.3761143948,-112.1038073899
5748,620 Indiana Wl,active,273750,2,2,2606,33.402490245,-112.0327600837
5749,672 Euclid Dv,active,263991,5,3,1015,33.3714549313,-112.2024051062
5750,411 Euclid Rd,active,152292,3,2,3083,33.473138335,-112.2276091784
5751,472 Pine Wl,pending,244313,4,3,1091,33.5162723984,-111.9127224144
5752,179 Euclid St,sold,265306,5,2,3300,33.370298106,-112.224254529
5753,771 Walnut St,sold,190169,5,2,1761,33.5460994706,-112.0554204383
5754,285 Euclid Way,pending,205317,2,2,3244,33.4613826564,-111.9369792424
5755,443 8th Vis,active,195758,3,3,2797,33.5609311172,-112.2790684259
5756,454 Texas Way,active,254231,3,2,3464,33.3810697207,-111.9115621904
5757,503 6th Blvd,sold,158412,2,3,2403,33.544647441,-112.0909144684
5758,127 Texas Way,sold,124664,5,2,3430,33.4616390516,-112.2653831641
5759,482 Franklin Pl,pending,251727,2,2,1546,33.4366123791,-111.9753733179
5760,109 California Rd,active,219008,4,3,2007,33.3942667741,-111.953755869
5761,447 1st Cir,sold,295641,5,3,2512,33.4280059299,-111.9500804211
5762,93 Blake Wl,pending,162609,2,3,1444,33.4534699458,-112.230476964
5763,110 Mission Rd,sold,144685,5,2,1856,33.5583552416,-112.3471453324
5764,41 Wall Dv,pending,175057,3,2,2984,33.4184130294,-112.3563298244
5765,781 2nd Blvd,active,191604,4,3,3664,33.4010374512,-111.9908130548
5766,344 8th St,active,156620,2,3,3644,33.5233558527,-111.979916256
5767,618 Pine Dv,sold,249864,5,3,3755,33.4504956034,-112.0263307762
5768,682 Texas St,active,107225,4,2,3072,33.5312694622,-111.8918771083
5769,407 Texas Way,active,140325,5,2,3617,33.3911825135,-112.1169227919
5770,17 Post Blvd,active,205458,4,1,2595,33.4192697708,-112.3533988353
5771,270 Page Wl,active,119096,4,3,1626,33.4676812658,-112.0059474048
5772,95 Geary Cir,active,292620,5,1,1302,33.5082486576,-112.176497618
5773,68 Indiana Ave,pending,143459,4,2,2634,33.563538022,-112.3049500811
5774,430 7th Trl,sold,266301,4,1,2199,33.3835650704,-111.9208230199
5775,250 Texas Wl,active,131166,2,3,2462,33.4797302872,-112.2021754874
5776,507 Texas Way,active,195610,3,1,3911,33.5489631968,-112.0543171408
5777,629 Post Way,pending,167428,4,3,2412,33.4410111282,-112.1173081295
5778,440 Franklin Vis,pending,296977,3,2,1356,33.4177828796,-112.1810481653
5779,596 Indiana Blvd,active,192788,3,3,2220,33.5801637419,-112.1027503609
5780,323 4th Dv,pending,271951,5,3,1375,33.4390774069,-111.9055660375
5781,491 3rd Vis,sold,108913,5,3,2917,33.415347887,-112.0181678631
5782,600 Page Trl,pending,287883,4,3,2313,33.4121708541,-112.2246377468
5783,615 Indiana Vis,active,133679,3,3,3519,33.522658284,-111.9498397471
5784,789 Geary Cir,pending,210301,2,2,3805,33.4651487566,-112.0799526774
5785,50 8th Dv,sold,220616,4,2,1192,33.542290723,-112.3468853948
5786,698 Walnut Vis,active,211053,3,2,1084,33.4432017184,-111.9011924413
5787,352 4th St,active,123206,4,2,2640,33.3646398937,-112.0099425991
5788,782 California Pl,sold,172441,5,3,1319,33.5366980335,-112.0881177907
5789,30 Turk Trl,sold,231354,3,1,2086,33.5801402004,-112.226539109
5790,92 6th Rd,sold,229933,2,1,2742,33.5649223348,-112.2872243335
5791,431 7th Wl,sold,254010,4,2,1062,33.5374688608,-112.0226163523
5792,411 Pine Cir,active,120472,4,2,1066,33.4989418904,-112.2575729977
5793,614 Pine Wl,sold,274259,2,1,1361,33.4761346913,-111.9431914142
5794,635 Texas Cir,sold,215213,4,1,2356,33.5590573866,-111.9020599601
5795,261 Euclid Pl,pending,277814,3,3,2915,33.5451786978,-112.0599534536
5796,653 8th Way,pending,194000,4,1,3486,33.5589311757,-112.2915963023
5797,66 2nd Trl,active,280619,2,1,1841,33.4433862658,-112.2117269862
5798,212 Bush Trl,pending,178569,2,3,1993,33.4333754437,-112.0168447929
5799,625 8th Cir,sold,156675,4,1,2846,33.5898682995,-112.0551726221
5800,45 1st Dv,pending,285693,5,2,1323,33.4221105722,-112.2692119805
5801,209 California Vis,pending,148041,4,3,2855,33.3777833838,-111.8998821819
5802,746 Texas Way,pending,213181,4,3,3023,33.4538817505,-112.1152499101
5803,243 6th Blvd,sold,154110,4,1,1401,33.3900273862,-112.2942991774
5804,312 Geary Blvd,active,259076,4,2,1347,33.4328281874,-111.9668927441
5805,153 Franklin Rd,pending,105638,4,1,1518,33.4264061659,-112.0900671283
5806,87 9th Wl,sold,126485,5,2,3689,33.4536825088,-112.2027718442
5807,568 Post Blvd,active,131888,5,2,1766,33.4195471367,-112.0427937023
5808,14 Bush Wl,pending,226922,2,2,3062,33.373822353,-112.2774068571
5809,111 Turk Dv,pending,226847,3,2,2076,33.4961396327,-112.2739595666
5810,304 Sutter Cir,pending,275198,3,1,2251,33.3678139895,-111.9299527665
5811,336 2nd St,active,273060,2,2,1550,33.4637861781,-112.2614301033
5812,252 9th Dv,sold,177824,5,1,1835,33.5801908356,-111.9468609832
5813,60 Pine Trl,sold,155402,3,3,2309,33.3612102416,-112.1221925863
5814,728 9th Cir,pending,141556,4,1,3296,33.5330136311,-111.97520349
5815,711 4th Rd,active,154981,2,1,2649,33.5658116969,-112.2113959967
5816,195 Indiana Blvd,active,100059,2,1,3474,33.4595260638,-112.3482392401
5817,217 Texas Blvd,sold,182703,2,1,1383,33.4659591184,-112.1717166004
5818,663 Wall Pl,active,261208,2,1,1616,33.5541716495,-112.0345097313
5819,554 Walnut Blvd,pending,120342,3,1,3327,33.4501379511,-112.3382007063
5820,69 Wall Cir,active,209752,3,3,2553,33.5499634724,-111.8780299458
5821,122 Pine Blvd,sold,141451,3,1,1750,33.5849914366,-112.2862836717
5822,694 Wall Blvd,pending,179729,3,3,1932,33.3864397896,-111.9388789601
5823,276 Texas Dv,active,292760,4,2,1966,33.5485016187,-112.1178121352
5824,366 9th Rd,sold,233745,5,3,1620,33.5013587993,-111.9773064526
5825,184 Geary St,pending,239828,5,2,1272,33.4239388762,-112.2132755978
5826,504 5th Blvd,active,159550,2,1,3279,33.4071661148,-112.1682929238
5827,202 3rd Trl,sold,237037,4,2,2659,33.5853907144,-111.8963657031
5828,240 5th Vis,active,164407,2,1,2927,33.3669144961,-112.1888716687
5829,530 3rd Vis,active,100409,5,3,3037,33.5619842942,-112.2463971806
5830,428 7th Cir,pending,290175,3,1,3223,33.4812766687,-112.2503198775
5831,506 Bush Pl,sold,134558,3,1,3672,33.4128920087,-112.2368784213
5832,587 California Rd,active,159027,5,3,3870,33.5619488367,-112.148542359
5833,456 6th Dv,pending,131356,3,1,2073,33.4658357801,-112.2396928025
5834,71 Mission Vis,pending,105377,4,3,3373,33.5800212525,-111.9992116867
5835,788 3rd Wl,pending,143427,5,3,2624,33.5305679313,-111.9265076776
5836,608 Pine Ave,pending,252744,3,1,3108,33.4845974302,-111.9339686152
5837,174 8th St,pending,142445,4,2,3037,33.5777173187,-112.1102596296
5838,655 Walnut Wl,pending,201537,2,1,1553,33.4828027431,-112.3563915765
5839,243 5th Trl,active,112524,2,1,2352,33.3683031991,-112.1724206197
5840,671 5th Blvd,active,170124,5,2,3849,33.4824353553,-112.3580414972
5841,700 Blake Cir,pending,212200,2,1,1042,33.5075006878,-112.2442032897
5842,170 Indiana Vis,pending,227151,3,1,2281,33.5324612703,-112.1731671209
5843,353 5th St,sold,204936,4,1,1490,33.5385073366,-112.1278800171
5844,378 Post Rd,active,237379,4,1,1796,33.5909016984,-112.1014138363
5845,224 3rd Trl,sold,137856,4,3,1180,33.4519391789,-112.3421790958
5846,122 5th Dv,active,231130,3,1,3618,33.4152714536,-112.341586214
5847,394 2nd Rd,pending,206208,4,3,1421,33.4453182469,-112.0635904751
5848,20 California Ave,active,198525,3,2,1409,33.3637046972,-112.2903687951
5849,554 Indiana Dv,active,277582,2,1,1918,33.495802585,-112.2410733186
5850,227 Pine Trl,sold,111695,3,1,3876,33.5050831379,-112.1174433151
5851,710 Indiana Blvd,sold,111109,3,1,2661,33.5865320882,-112.1715577332
5852,383 Wall Vis,sold,179898,4,1,2651,33.430993933,-111.9924302638
5853,559 6th Cir,active,282307,4,3,2037,33.5209220312,-111.9958029386
5854,633 9th Trl,active,203799,5,1,1174,33.5509306273,-112.0920789414
5855,158 Texas St,active,214224,2,3,1554,33.5224457855,-112.1862438646
5856,477 9th Ave,pending,117790,5,2,2713,33.5725120992,-112.0930424702
5857,646 Euclid Vis,active,126550,3,3,2788,33.3816701006,-111.8812926131
5858,373 Post Blvd,sold,112112,3,2,3278,33.5629511395,-112.224737557
5859,403 9th Rd,pending,108590,4,1,2297,33.4909813906,-112.1125075586
5860,790 8th Trl,pending,142893,2,2,2189,33.5938660582,-111.9711602318
5861,330 Mission Rd,active,257406,3,2,1902,33.4308209862,-112.3106152075
5862,704 Indiana Trl,sold,272211,3,2,1771,33.5707636571,-111.9254154348
5863,219 7th Dv,pending,177828,5,3,1036,33.4821818511,-112.165902222
5864,359 8th Rd,sold,280598,4,3,2380,33.5558962956,-112.1295054749
5865,222 Blake Pl,sold,246737,2,1,3519,33.3738085784,-112.0998328208
5866,714 California Way,active,204685,2,3,2788,33.4384620081,-111.9031457593
5867,667 Pine Vis,active,249958,3,1,1795,33.5360793139,-112.2467250384
5868,431 California Ave,pending,223752,3,2,3124,33.4820921801,-111.9854105896
5869,207 6th Dv,active,133007,4,1,2702,33.4226391463,-112.3418926682
5870,473 Mission Vis,sold,282043,2,2,3270,33.403692002,-112.2424487745
5871,99 Franklin Pl,sold,134207,5,3,1576,33.459238165,-112.1501267686
5872,634 8th Trl,pending,189188,3,1,1011,33.3613944217,-112.086133314
5873,692 4th Cir,pending,257759,4,3,1661,33.5553329747,-112.24633788
5874,362 Turk Rd,pending,143137,4,2,1199,33.4778513453,-112.3224045918
5875,774 2nd Vis,active,131185,5,1,1675,33.4943998361,-111.8822426323
5876,78 Post Ave,pending,161903,2,2,3894,33.4245666065,-111.945395339
5877,113 5th Cir,pending,186049,5,2,3762,33.460519712,-112.0128062184
5878,151 Bush Trl,sold,196601,2,1,3416,33.5720989873,-112.0676992978
5879,155 Sutter Pl,active,155632,5,3,1782,33.5379111824,-112.2929566701
5880,351 California Way,pending,176707,3,2,2593,33.4647575095,-112.0878765971
5881,98 Sutter Wl,pending,253282,3,1,1928,33.4663635809,-112.1781289396
5882,284 Turk Wl,pending,116177,2,2,1512,33.3795254448,-111.9524730586
5883,371 Turk Ave,sold,173447,5,3,2982,33.3609709524,-112.2281413979
5884,136 Blake Trl,active,201266,3,1,1638,33.4200324904,-112.0601564064
5885,181 Blake Way,active,277672,4,1,2002,33.4822604108,-111.9944148107
5886,739 Pine Wl,pending,291571,5,2,3724,33.414009564,-112.1299278296
5887,243 Page Vis,active,161658,4,3,2970,33.5866943945,-112.3368356882
5888,724 Blake Dv,pending,284057,2,1,3053,33.3939649533,-112.3173335581
5889,375 4th Pl,sold,127862,5,2,1564,33.5191339878,-112.1708876797
5890,298 California Vis,active,141131,3,2,2450,33.5311287233,-111.9002630779
5891,698 Walnut Cir,sold,195862,4,3,1439,33.5669981486,-111.9635825229
5892,475 2nd Dv,active,271318,2,3,3301,33.5210651125,-111.9397642632
5893,401 Euclid Way,active,137546,2,1,2012,33.5314499209,-112.2304824151
5894,466 5th Ave,active,223381,2,3,1081,33.3680155897,-112.056338929
5895,356 Franklin Trl,pending,224730,4,2,2501,33.3938388952,-111.8928830043
5896,392 California Dv,pending,142810,3,1,1168,33.5364791411,-111.9145885138
5897,279 Bush Way,active,227422,2,2,3347,33.5038938598,-112.3286547127
5898,391 Turk Blvd,active,117365,3,3,1260,33.5475347195,-112.2189129381
5899,310 Franklin St,sold,187597,5,1,3917,33.485713401,-112.1176810502
5900,126 Indiana Trl,sold,288191,4,1,3017,33.479266082,-112.062399187
5901,439 7th Dv,sold,114628,5,3,3878,33.537177774,-112.2964435322
5902,64 Bush Dv,sold,193862,3,3,1336,33.3995963765,-111.9854855619
5903,272 3rd Wl,active,166169,4,3,3834,33.4095333752,-112.196886603
5904,106 Mission Dv,active,228737,4,1,1294,33.4073297132,-112.1370523244
5905,177 Blake Dv,sold,105467,4,1,1001,33.4533036714,-112.2324874691
5906,98 Mission Trl,sold,291164,4,2,1008,33.3901631188,-112.1363815437
5907,518 Sutter Rd,pending,256131,4,1,1332,33.3847030418,-112.2512022402
5908,455 Mission Cir,sold,175980,4,1,3328,33.5792316947,-112.2336914187
5909,28 Page Rd,sold,152259,5,3,2575,33.4690451148,-112.2793365574
5910,559 Indiana St,active,272850,2,1,2385,33.4916289527,-112.0061855657
5911,678 5th Dv,active,298626,5,2,2872,33.493698489,-112.2927305957
5912,752 2nd Vis,sold,225668,3,3,1801,33.4513980903,-112.3429106595
5913,793 3rd Trl,active,155396,4,2,2009,33.4459025766,-112.0216950569
5914,477 2nd Pl,sold,247666,3,1,3684,33.4699480175,-112.3034622902
5915,17 2nd Way,sold,107545,2,3,1819,33.4641632029,-112.1494543321
5916,445 Wall Trl,pending,170987,2,1,3857,33.4458996484,-112.2757676557
5917,434 2nd Pl,pending,265255,5,3,3984,33.5005537854,-111.937200643
5918,745 Turk Vis,pending,291653,4,2,1323,33.4596674025,-111.9390646133
5919,71 Wall Rd,sold,174652,3,2,2778,33.5737005641,-112.0238133674
5920,339 5th Trl,sold,135059,5,3,2500,33.4272499615,-112.3528103208
5921,539 Post Wl,sold,133053,4,2,1739,33.4325863887,-112.0010548809
5922,531 Wall Cir,active,143823,2,2,1867,33.3692137067,-111.9645656274
5923,65 Bush Cir,active,266565,4,1,2499,33.4756816756,-112.2243889285
5924,591 Post Vis,sold,234219,2,1,3899,33.4402693468,-112.2309902857
5925,29 Franklin Cir,pending,126714,4,3,2536,33.5062677571,-112.3161185863
5926,119 Turk Dv,active,215457,2,2,2301,33.4223424912,-111.9289954806
5927,151 Pine Wl,sold,128972,4,2,2311,33.4435891957,-112.0344626214
5928,696 California Rd,pending,147574,2,3,1630,33.4890192947,-112.2283261295
5929,453 7th Blvd,pending,214909,4,2,2441,33.4008607349,-112.002707543
5930,755 Pine Ave,pending,115666,5,2,2992,33.5407924651,-111.8871478299
5931,102 7th Pl,active,225664,3,2,3118,33.3806198352,-112.0913218606
5932,152 6th Ave,pending,161925,5,3,3877,33.4879352547,-111.9114611475
5933,226 7th Cir,sold,137455,3,1,2807,33.5268847534,-112.2006969846
5934,286 Franklin Pl,pending,158538,5,1,2611,33.5871531973,-112.3136064309
5935,793 6th Pl,pending,207510,4,1,3563,33.4186266811,-112.228137675
5936,386 Franklin Blvd,sold,127490,3,2,3320,33.390276584,-112.3187715
5937,238 8th Blvd,sold,200419,5,2,2013,33.3761710414,-111.8911976269
5938,74 3rd Way,pending,261760,3,1,1945,33.4760368175,-112.296669258
5939,777 4th Blvd,sold,190296,2,3,3930,33.394447064,-111.8969559579
5940,94 Mission Dv,pending,222686,3,1,2212,33.5538051661,-111.8845818287
5941,642 Euclid Blvd,sold,129748,5,1,2120,33.5164617076,-112.1517754036
5942,552 Wall Vis,sold,140675,5,1,3190,33.3806507664,-112.015214303
5943,325 Walnut Dv,sold,100079,3,2,3461,33.5919803504,-112.2694553945
5944,492 2nd Blvd,sold,278627,2,3,2313,33.4701188373,-112.3374978969
5945,272 Bush Blvd,active,271511,3,3,1445,33.3627560357,-111.9334301252
5946,163 9th Ave,pending,235034,2,3,3214,33.362939756,-112.1265253484
5947,565 8th Cir,pending,108555,2,1,1886,33.5387841365,-112.2120350276
5948,655 California Vis,sold,277979,3,1,2305,33.5905503694,-112.0126504269
5949,582 Wall Cir,sold,277764,2,3,2181,33.4232411581,-111.9868043413
5950,540 Walnut St,active,252017,5,3,1350,33.5244143266,-112.1489238609
5951,241 Turk Ave,sold,134727,4,3,2484,33.3943397367,-112.2670901928
5952,700 Wall Blvd,sold,108759,5,1,2588,33.4563213239,-112.146805198
5953,787 6th Dv,pending,267310,3,1,1979,33.4910719458,-112.1561668471
5954,245 Pine Rd,pending,160275,5,3,2189,33.4675058194,-112.2592692086
5955,199 Euclid Trl,sold,101477,5,3,3714,33.5317686213,-112.1356936717
5956,515 California Dv,pending,261971,4,2,2946,33.4489518864,-112.0077244437
5957,649 Page St,pending,228343,5,1,2940,33.3822213755,-112.1481404372
5958,578 5th Ave,sold,178400,2,1,2749,33.5610101906,-112.0980056756
5959,94 3rd Dv,active,189168,3,2,3607,33.4211718443,-112.1318794246
